path,dog,cat
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10063.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10064.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10065.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10066.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10067.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10068.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10069.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1007.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10070.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10071.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10072.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10073.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10074.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10075.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10076.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10077.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10078.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10079.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1008.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10080.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10081.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10082.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10083.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10084.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10085.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10086.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10087.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10088.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10089.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1009.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10090.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10091.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10092.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10093.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10094.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10095.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10096.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10097.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10098.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10099.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.101.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1010.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10100.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10101.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10102.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10103.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10104.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10105.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10106.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10107.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10108.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10109.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1011.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10110.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10111.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10112.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10113.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10114.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10115.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10116.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10117.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10118.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10119.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1012.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10120.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10121.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10122.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10123.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10124.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10125.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10126.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10127.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10128.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10129.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1013.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10130.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10131.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10132.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10133.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10134.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10135.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10136.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10137.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10138.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10139.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1014.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10140.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10141.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10142.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10143.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10144.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10145.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10146.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10147.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10148.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10149.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1015.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10150.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10151.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10152.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10153.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10154.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10155.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10156.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10157.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10158.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10159.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1016.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10160.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10161.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10162.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10163.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10164.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10165.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10166.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10167.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10168.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10169.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1017.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10170.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10171.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10172.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10173.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10174.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10175.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10176.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10177.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10178.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10179.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1018.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10180.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10181.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10182.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10183.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10184.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10185.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10186.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10187.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10188.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10189.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1019.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10190.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10191.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10192.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10193.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10194.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10195.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10196.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10197.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10198.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10199.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.102.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1020.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10200.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10201.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10202.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10203.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10204.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10205.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10206.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10207.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10208.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10209.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1021.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10210.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10211.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10212.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10213.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10214.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10215.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10216.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10217.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10218.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10219.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1022.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10220.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10221.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10222.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10223.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10224.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10225.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10226.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10227.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10228.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10229.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1023.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10230.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10231.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10232.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10233.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10234.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10235.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10236.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10237.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10238.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10239.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1024.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10240.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10241.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10242.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10243.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10244.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10245.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10246.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10247.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10248.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10249.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1025.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10250.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10251.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10252.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10253.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10254.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10255.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10256.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10257.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10258.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10259.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1026.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10260.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10261.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10262.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10263.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10264.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10265.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10266.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10267.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10268.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10269.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1027.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10270.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10271.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10272.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10273.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10274.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10275.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10276.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10277.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10278.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10279.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1028.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10280.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10281.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10282.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10283.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10284.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10285.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10286.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10287.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10288.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10289.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1029.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10290.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10291.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10292.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10293.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10294.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10295.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10296.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10297.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10298.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10299.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.103.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1030.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10300.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10301.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10302.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10303.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10304.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10305.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10306.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10307.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10308.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10309.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1031.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10310.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10311.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10312.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10313.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10314.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10315.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10316.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10317.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10318.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10319.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1032.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10320.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10321.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10322.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10323.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10324.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10325.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10326.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10327.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10328.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10329.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1033.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10330.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10331.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10332.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10333.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10334.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10335.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10336.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10337.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10338.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10339.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1034.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10340.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10341.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10342.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10343.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10344.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10345.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10346.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10347.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10348.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10349.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1035.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10350.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10351.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10352.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10353.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10354.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10355.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10356.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10357.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10358.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10359.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1036.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10360.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10361.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10362.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10363.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10364.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10365.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10366.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10367.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10368.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10369.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1037.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10370.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10371.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10372.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10373.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10374.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10375.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10376.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10377.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10378.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10379.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1038.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10380.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10381.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10382.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10383.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10384.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10385.jpg,1,0
